x,y,z,diam
-8.592999877929687500e+02,1.883999938964843750e+02,-1.440000000000000000e+02,5.000000000000000000e-01
-8.655999755859375000e+02,1.818999938964843750e+02,-1.455000000000000000e+02,5.000000000000000000e-01
-8.680000000000000000e+02,1.795999908447265625e+02,-1.465000000000000000e+02,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.680000000000000000e+02,1.795999908447265625e+02,-1.465000000000000000e+02,5.000000000000000000e-01
-8.695999755859375000e+02,1.778999938964843750e+02,-1.465000000000000000e+02,5.000000000000000000e-01
-8.722999877929687500e+02,1.718999938964843750e+02,-1.490000000000000000e+02,3.000000119209289551e-01
-8.757999877929687500e+02,1.671999969482421875e+02,-1.516999969482421875e+02,5.000000000000000000e-01
-8.805999755859375000e+02,1.613999938964843750e+02,-1.545000000000000000e+02,5.000000000000000000e-01
-8.857999877929687500e+02,1.558999938964843750e+02,-1.553000030517578125e+02,3.000000119209289551e-01
-8.902999877929687500e+02,1.511999969482421875e+02,-1.550000000000000000e+02,5.000000000000000000e-01
-8.955999755859375000e+02,1.453999938964843750e+02,-1.576999969482421875e+02,5.000000000000000000e-01
-8.995999755859375000e+02,1.363999938964843750e+02,-1.593000030517578125e+02,3.000000119209289551e-01
-9.030000000000000000e+02,1.311999969482421875e+02,-1.596999969482421875e+02,3.000000119209289551e-01
-9.075999755859375000e+02,1.241999969482421875e+02,-1.606999969482421875e+02,5.000000000000000000e-01
-9.122999877929687500e+02,1.208999938964843750e+02,-1.625000000000000000e+02,5.000000000000000000e-01
-9.177999877929687500e+02,1.178999938964843750e+02,-1.653000030517578125e+02,5.000000000000000000e-01
-9.222999877929687500e+02,1.155999908447265625e+02,-1.683000030517578125e+02,3.000000119209289551e-01
-9.267999877929687500e+02,1.115999984741210938e+02,-1.743000030517578125e+02,3.000000119209289551e-01
-9.277999877929687500e+02,1.095999984741210938e+02,-1.766999969482421875e+02,3.000000119209289551e-01
-9.297999877929687500e+02,1.053999938964843750e+02,-1.786999969482421875e+02,5.000000000000000000e-01
-9.346000366210937500e+02,9.839999389648437500e+01,-1.823000030517578125e+02,5.000000000000000000e-01
-9.389999389648437500e+02,9.289999389648437500e+01,-1.853000030517578125e+02,5.000000000000000000e-01
-9.426000366210937500e+02,8.859999847412109375e+01,-1.895000000000000000e+02,3.000000119209289551e-01
-9.479999389648437500e+02,8.419999694824218750e+01,-1.923000030517578125e+02,3.000000119209289551e-01
-9.512999877929687500e+02,8.059999847412109375e+01,-1.950000000000000000e+02,3.000000119209289551e-01
-9.556000366210937500e+02,7.839999389648437500e+01,-1.996999969482421875e+02,3.000000119209289551e-01
-9.626000366210937500e+02,7.319999694824218750e+01,-2.086999969482421875e+02,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.680000000000000000e+02,1.795999908447265625e+02,-1.465000000000000000e+02,5.000000000000000000e-01
-8.685999755859375000e+02,1.798999938964843750e+02,-1.460000000000000000e+02,5.000000000000000000e-01
-8.722999877929687500e+02,1.791999969482421875e+02,-1.475000000000000000e+02,3.000000119209289551e-01
-8.750000000000000000e+02,1.795999908447265625e+02,-1.470000000000000000e+02,3.000000119209289551e-01
-8.782999877929687500e+02,1.811999969482421875e+02,-1.480000000000000000e+02,3.000000119209289551e-01
-8.815999755859375000e+02,1.815999908447265625e+02,-1.490000000000000000e+02,3.000000119209289551e-01
-8.857999877929687500e+02,1.838999938964843750e+02,-1.506999969482421875e+02,5.000000000000000000e-01
-8.902999877929687500e+02,1.865999908447265625e+02,-1.506999969482421875e+02,3.000000119209289551e-01
-8.945999755859375000e+02,1.893999938964843750e+02,-1.506999969482421875e+02,3.000000119209289551e-01
-8.972999877929687500e+02,1.913999938964843750e+02,-1.515000000000000000e+02,3.000000119209289551e-01
-9.007999877929687500e+02,1.938999938964843750e+02,-1.513000030517578125e+02,3.000000119209289551e-01
-9.037999877929687500e+02,1.961999969482421875e+02,-1.505000000000000000e+02,3.000000119209289551e-01
-9.087999877929687500e+02,2.001999969482421875e+02,-1.523000030517578125e+02,3.000000119209289551e-01
-9.110000000000000000e+02,2.035999908447265625e+02,-1.540000000000000000e+02,3.000000119209289551e-01
-9.155999755859375000e+02,2.071999969482421875e+02,-1.573000030517578125e+02,3.000000119209289551e-01
-9.180000000000000000e+02,2.095999908447265625e+02,-1.596999969482421875e+02,3.000000119209289551e-01
-9.202999877929687500e+02,2.125999908447265625e+02,-1.646999969482421875e+02,3.000000119209289551e-01
-9.217999877929687500e+02,2.151999969482421875e+02,-1.683000030517578125e+02,5.000000000000000000e-01
-9.247999877929687500e+02,2.178999938964843750e+02,-1.700000000000000000e+02,3.000000119209289551e-01
-9.287999877929687500e+02,2.211999969482421875e+02,-1.736999969482421875e+02,5.000000000000000000e-01
-9.322999877929687500e+02,2.263999938964843750e+02,-1.776999969482421875e+02,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.147999877929687500e+02,2.145999908447265625e+02,-1.423000030517578125e+02,2.000000000000000000e+00
-8.152999877929687500e+02,2.141999969482421875e+02,-1.405000000000000000e+02,1.299999952316284180e+00
-8.195999755859375000e+02,2.163999938964843750e+02,-1.420000000000000000e+02,3.000000119209289551e-01
-8.232999877929687500e+02,2.181999969482421875e+02,-1.440000000000000000e+02,1.000000000000000000e+00
-8.310000000000000000e+02,2.203999938964843750e+02,-1.470000000000000000e+02,5.000000000000000000e-01
-8.345999755859375000e+02,2.218999938964843750e+02,-1.480000000000000000e+02,5.000000000000000000e-01
-8.407999877929687500e+02,2.251999969482421875e+02,-1.500000000000000000e+02,3.000000119209289551e-01
-8.440000000000000000e+02,2.268999938964843750e+02,-1.513000030517578125e+02,3.000000119209289551e-01
-8.475999755859375000e+02,2.298999938964843750e+02,-1.536999969482421875e+02,5.000000000000000000e-01
-8.515999755859375000e+02,2.328999938964843750e+02,-1.560000000000000000e+02,3.000000119209289551e-01
-8.545999755859375000e+02,2.345999908447265625e+02,-1.583000030517578125e+02,5.000000000000000000e-01
-8.580000000000000000e+02,2.373999938964843750e+02,-1.620000000000000000e+02,5.000000000000000000e-01
-8.610000000000000000e+02,2.393999938964843750e+02,-1.645000000000000000e+02,5.000000000000000000e-01
-8.657999877929687500e+02,2.418999938964843750e+02,-1.666999969482421875e+02,3.000000119209289551e-01
-8.695999755859375000e+02,2.431999969482421875e+02,-1.683000030517578125e+02,3.000000119209289551e-01
-8.732999877929687500e+02,2.461999969482421875e+02,-1.703000030517578125e+02,3.000000119209289551e-01
-8.777999877929687500e+02,2.471999969482421875e+02,-1.736999969482421875e+02,3.000000119209289551e-01
-8.810000000000000000e+02,2.475999908447265625e+02,-1.746999969482421875e+02,3.000000119209289551e-01
-8.820000000000000000e+02,2.474000091552734375e+02,-1.766999969482421875e+02,3.000000119209289551e-01
-8.827999877929687500e+02,2.469000091552734375e+02,-1.766999969482421875e+02,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.827999877929687500e+02,2.469000091552734375e+02,-1.766999969482421875e+02,3.000000119209289551e-01
-8.837999877929687500e+02,2.475999908447265625e+02,-1.766999969482421875e+02,3.000000119209289551e-01
-8.870000000000000000e+02,2.464000091552734375e+02,-1.776999969482421875e+02,3.000000119209289551e-01
-8.905999755859375000e+02,2.449000091552734375e+02,-1.783000030517578125e+02,5.000000000000000000e-01
-8.955999755859375000e+02,2.418999938964843750e+02,-1.813000030517578125e+02,3.000000119209289551e-01
-8.990000000000000000e+02,2.403999938964843750e+02,-1.836999969482421875e+02,1.000000000000000000e+00
-9.020000000000000000e+02,2.398999938964843750e+02,-1.846999969482421875e+02,5.000000000000000000e-01
-9.062999877929687500e+02,2.398999938964843750e+02,-1.886999969482421875e+02,3.000000119209289551e-01
-9.097999877929687500e+02,2.395999908447265625e+02,-1.925000000000000000e+02,3.000000119209289551e-01
-9.132999877929687500e+02,2.421999969482421875e+02,-1.976999969482421875e+02,3.000000119209289551e-01
-9.165999755859375000e+02,2.479000091552734375e+02,-2.033000030517578125e+02,3.000000119209289551e-01
-9.187999877929687500e+02,2.524000091552734375e+02,-2.055000000000000000e+02,3.000000119209289551e-01
-9.200000000000000000e+02,2.564000244140625000e+02,-2.060000000000000000e+02,3.000000119209289551e-01
-9.197999877929687500e+02,2.642000122070312500e+02,-2.076999969482421875e+02,3.000000119209289551e-01
-9.192999877929687500e+02,2.732000122070312500e+02,-2.085000000000000000e+02,3.000000119209289551e-01
-9.190000000000000000e+02,2.779000244140625000e+02,-2.100000000000000000e+02,3.000000119209289551e-01
-9.180000000000000000e+02,2.832000122070312500e+02,-2.110000000000000000e+02,3.000000119209289551e-01
-9.162999877929687500e+02,2.884000244140625000e+02,-2.136999969482421875e+02,3.000000119209289551e-01
-9.150000000000000000e+02,2.952000122070312500e+02,-2.170000000000000000e+02,3.000000119209289551e-01
-9.142999877929687500e+02,3.009000244140625000e+02,-2.216999969482421875e+02,5.000000000000000000e-01
-9.105999755859375000e+02,3.082000122070312500e+02,-2.265000000000000000e+02,3.000000119209289551e-01
-9.082999877929687500e+02,3.155999755859375000e+02,-2.333000030517578125e+02,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.827999877929687500e+02,2.469000091552734375e+02,-1.766999969482421875e+02,3.000000119209289551e-01
-8.847999877929687500e+02,2.475999908447265625e+02,-1.780000000000000000e+02,5.000000000000000000e-01
-8.877999877929687500e+02,2.499000091552734375e+02,-1.796999969482421875e+02,3.000000119209289551e-01
-8.927999877929687500e+02,2.534000091552734375e+02,-1.846999969482421875e+02,3.000000119209289551e-01
-8.952999877929687500e+02,2.565999755859375000e+02,-1.883000030517578125e+02,5.000000000000000000e-01
-8.982999877929687500e+02,2.595999755859375000e+02,-1.903000030517578125e+02,3.000000119209289551e-01
-9.012999877929687500e+02,2.635999755859375000e+02,-1.940000000000000000e+02,3.000000119209289551e-01
-9.062999877929687500e+02,2.712000122070312500e+02,-1.990000000000000000e+02,3.000000119209289551e-01
-9.080000000000000000e+02,2.764000244140625000e+02,-2.036999969482421875e+02,3.000000119209289551e-01
-9.102999877929687500e+02,2.814000244140625000e+02,-2.075000000000000000e+02,3.000000119209289551e-01
-9.127999877929687500e+02,2.859000244140625000e+02,-2.126999969482421875e+02,3.000000119209289551e-01
-9.140000000000000000e+02,2.899000244140625000e+02,-2.185000000000000000e+02,5.000000000000000000e-01
-9.147999877929687500e+02,2.969000244140625000e+02,-2.265000000000000000e+02,3.000000119209289551e-01
-9.137999877929687500e+02,3.045999755859375000e+02,-2.336999969482421875e+02,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.052999877929687500e+02,1.521999969482421875e+02,-5.150000000000000000e+01,4.000000000000000000e+00
-4.065999755859375000e+02,1.553999938964843750e+02,-5.150000000000000000e+01,3.000000000000000000e+00
-4.102999877929687500e+02,1.588999938964843750e+02,-5.150000000000000000e+01,2.000000000000000000e+00
-4.155999755859375000e+02,1.635999908447265625e+02,-5.200000000000000000e+01,2.000000000000000000e+00
-4.215999755859375000e+02,1.695999908447265625e+02,-5.200000000000000000e+01,2.299999952316284180e+00
-4.302999877929687500e+02,1.763999938964843750e+02,-5.350000000000000000e+01,2.700000047683715820e+00
-4.375999755859375000e+02,1.828999938964843750e+02,-5.400000000000000000e+01,2.000000000000000000e+00
-4.442999877929687500e+02,1.893999938964843750e+02,-5.530000305175781250e+01,2.299999952316284180e+00
-4.485999755859375000e+02,1.935999908447265625e+02,-5.500000000000000000e+01,2.000000000000000000e+00
-4.540000000000000000e+02,1.981999969482421875e+02,-5.600000000000000000e+01,1.700000047683715820e+00
-4.587999877929687500e+02,2.031999969482421875e+02,-5.530000305175781250e+01,1.299999952316284180e+00
-4.652999877929687500e+02,2.085999908447265625e+02,-5.569999694824218750e+01,2.299999952316284180e+00
-4.717999877929687500e+02,2.141999969482421875e+02,-5.550000000000000000e+01,2.700000047683715820e+00
-4.787999877929687500e+02,2.203999938964843750e+02,-5.600000000000000000e+01,1.700000047683715820e+00
-4.860000000000000000e+02,2.251999969482421875e+02,-5.530000305175781250e+01,1.500000000000000000e+00
-4.932999877929687500e+02,2.291999969482421875e+02,-5.630000305175781250e+01,2.500000000000000000e+00
-5.017999877929687500e+02,2.353999938964843750e+02,-5.600000000000000000e+01,1.700000047683715820e+00
-5.092999877929687500e+02,2.401999969482421875e+02,-5.600000000000000000e+01,1.000000000000000000e+00
-5.155999755859375000e+02,2.444000091552734375e+02,-5.650000000000000000e+01,1.299999952316284180e+00
-5.245999755859375000e+02,2.515999908447265625e+02,-5.700000000000000000e+01,5.000000000000000000e-01
-5.245999755859375000e+02,2.521999969482421875e+02,-5.700000000000000000e+01,5.000000000000000000e-01
-5.245999755859375000e+02,2.526999969482421875e+02,-5.700000000000000000e+01,1.299999952316284180e+00
-5.305999755859375000e+02,2.567000122070312500e+02,-5.719999694824218750e+01,1.500000000000000000e+00
-5.380000000000000000e+02,2.620999755859375000e+02,-5.819999694824218750e+01,1.500000000000000000e+00
-5.420000000000000000e+02,2.644000244140625000e+02,-5.919999694824218750e+01,1.000000000000000000e+00
-5.455999755859375000e+02,2.667000122070312500e+02,-5.969999694824218750e+01,1.299999952316284180e+00
-5.505999755859375000e+02,2.699000244140625000e+02,-5.969999694824218750e+01,2.299999952316284180e+00
-5.582999877929687500e+02,2.737000122070312500e+02,-5.969999694824218750e+01,1.500000000000000000e+00
-5.635999755859375000e+02,2.769000244140625000e+02,-5.969999694824218750e+01,1.299999952316284180e+00
-5.702999877929687500e+02,2.794000244140625000e+02,-6.019999694824218750e+01,1.500000000000000000e+00
-5.765999755859375000e+02,2.830999755859375000e+02,-6.069999694824218750e+01,2.000000000000000000e+00
-5.845999755859375000e+02,2.870999755859375000e+02,-6.119999694824218750e+01,1.500000000000000000e+00
-5.927999877929687500e+02,2.904000244140625000e+02,-6.140000152587890625e+01,1.500000000000000000e+00
-5.982999877929687500e+02,2.937000122070312500e+02,-6.119999694824218750e+01,1.500000000000000000e+00
-6.055999755859375000e+02,2.960999755859375000e+02,-6.169999694824218750e+01,5.000000000000000000e-01
-6.082999877929687500e+02,2.970999755859375000e+02,-6.219999694824218750e+01,1.000000000000000000e+00
-6.157999877929687500e+02,2.984000244140625000e+02,-6.269999694824218750e+01,2.700000047683715820e+00
-6.212999877929687500e+02,3.027000122070312500e+02,-6.369999694824218750e+01,1.299999952316284180e+00
-6.275999755859375000e+02,3.064000244140625000e+02,-6.369999694824218750e+01,2.299999952316284180e+00
-6.360000000000000000e+02,3.107000122070312500e+02,-6.500000000000000000e+01,2.500000000000000000e+00
-6.440000000000000000e+02,3.144000244140625000e+02,-6.500000000000000000e+01,1.500000000000000000e+00
-6.492999877929687500e+02,3.179000244140625000e+02,-6.569999694824218750e+01,3.000000000000000000e+00
-6.562999877929687500e+02,3.214000244140625000e+02,-6.640000152587890625e+01,1.500000000000000000e+00
-6.665999755859375000e+02,3.264000244140625000e+02,-6.669999694824218750e+01,1.500000000000000000e+00
-6.735999755859375000e+02,3.299000244140625000e+02,-6.700000000000000000e+01,2.000000000000000000e+00
-6.812999877929687500e+02,3.340999755859375000e+02,-6.719999694824218750e+01,2.000000000000000000e+00
-6.890000000000000000e+02,3.370999755859375000e+02,-6.840000152587890625e+01,1.299999952316284180e+00
-6.955999755859375000e+02,3.399000244140625000e+02,-6.819999694824218750e+01,5.000000000000000000e-01
-6.995999755859375000e+02,3.419000244140625000e+02,-6.840000152587890625e+01,1.000000000000000000e+00
-7.042999877929687500e+02,3.444000244140625000e+02,-6.900000000000000000e+01,2.000000000000000000e+00
-7.087999877929687500e+02,3.470999755859375000e+02,-6.900000000000000000e+01,1.299999952316284180e+00
-7.145999755859375000e+02,3.494000244140625000e+02,-7.019999694824218750e+01,1.500000000000000000e+00
-7.195999755859375000e+02,3.514000244140625000e+02,-6.919999694824218750e+01,2.000000000000000000e+00
-7.225999755859375000e+02,3.527000122070312500e+02,-7.019999694824218750e+01,1.500000000000000000e+00
-7.260000000000000000e+02,3.547000122070312500e+02,-7.040000152587890625e+01,2.700000047683715820e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.260000000000000000e+02,3.547000122070312500e+02,-7.040000152587890625e+01,2.700000047683715820e+00
-7.307999877929687500e+02,3.541000061035156250e+02,-7.069999694824218750e+01,1.500000000000000000e+00
-7.350000000000000000e+02,3.554000244140625000e+02,-7.169999694824218750e+01,1.000000000000000000e+00
-7.402999877929687500e+02,3.561000061035156250e+02,-7.300000000000000000e+01,1.299999952316284180e+00
-7.460000000000000000e+02,3.587000122070312500e+02,-7.419999694824218750e+01,1.500000000000000000e+00
-7.495999755859375000e+02,3.591000061035156250e+02,-7.469999694824218750e+01,1.299999952316284180e+00
-7.532999877929687500e+02,3.604000244140625000e+02,-7.500000000000000000e+01,1.299999952316284180e+00
-7.587999877929687500e+02,3.617000122070312500e+02,-7.569999694824218750e+01,1.500000000000000000e+00
-7.637999877929687500e+02,3.624000244140625000e+02,-7.740000152587890625e+01,1.299999952316284180e+00
-7.685999755859375000e+02,3.651000061035156250e+02,-7.869999694824218750e+01,1.000000000000000000e+00
-7.725999755859375000e+02,3.674000244140625000e+02,-7.900000000000000000e+01,1.700000047683715820e+00
-7.777999877929687500e+02,3.687000122070312500e+02,-8.019999694824218750e+01,1.000000000000000000e+00
-7.810000000000000000e+02,3.709000244140625000e+02,-8.140000152587890625e+01,1.000000000000000000e+00
-7.862999877929687500e+02,3.731000061035156250e+02,-8.300000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.862999877929687500e+02,3.731000061035156250e+02,-8.300000000000000000e+01,1.000000000000000000e+00
-7.887999877929687500e+02,3.741000061035156250e+02,-8.300000000000000000e+01,3.000000119209289551e-01
-7.920000000000000000e+02,3.727000122070312500e+02,-8.419999694824218750e+01,1.000000000000000000e+00
-7.980000000000000000e+02,3.721000061035156250e+02,-8.540000152587890625e+01,5.000000000000000000e-01
-8.020000000000000000e+02,3.707000122070312500e+02,-8.640000152587890625e+01,1.000000000000000000e+00
-8.092999877929687500e+02,3.674000244140625000e+02,-8.740000152587890625e+01,3.000000119209289551e-01
-8.130000000000000000e+02,3.651000061035156250e+02,-8.740000152587890625e+01,3.000000119209289551e-01
-8.172999877929687500e+02,3.637000122070312500e+02,-8.769999694824218750e+01,3.000000119209289551e-01
-8.245999755859375000e+02,3.617000122070312500e+02,-8.919999694824218750e+01,5.000000000000000000e-01
-8.315999755859375000e+02,3.604000244140625000e+02,-9.069999694824218750e+01,3.000000119209289551e-01
-8.390000000000000000e+02,3.601000061035156250e+02,-9.069999694824218750e+01,5.000000000000000000e-01
-8.460000000000000000e+02,3.604000244140625000e+02,-9.019999694824218750e+01,5.000000000000000000e-01
-8.542999877929687500e+02,3.604000244140625000e+02,-9.100000000000000000e+01,5.000000000000000000e-01
-8.597999877929687500e+02,3.594000244140625000e+02,-9.100000000000000000e+01,5.000000000000000000e-01
-8.675999755859375000e+02,3.597000122070312500e+02,-9.169999694824218750e+01,3.000000119209289551e-01
-8.747999877929687500e+02,3.597000122070312500e+02,-9.169999694824218750e+01,3.000000119209289551e-01
-8.815999755859375000e+02,3.587000122070312500e+02,-9.169999694824218750e+01,3.000000119209289551e-01
-8.860000000000000000e+02,3.577000122070312500e+02,-9.069999694824218750e+01,5.000000000000000000e-01
-8.922999877929687500e+02,3.571000061035156250e+02,-8.900000000000000000e+01,5.000000000000000000e-01
-8.952999877929687500e+02,3.567000122070312500e+02,-8.900000000000000000e+01,5.000000000000000000e-01
-8.997999877929687500e+02,3.547000122070312500e+02,-8.940000152587890625e+01,5.000000000000000000e-01
-9.060000000000000000e+02,3.531000061035156250e+02,-8.819999694824218750e+01,3.000000119209289551e-01
-9.105999755859375000e+02,3.517000122070312500e+02,-8.500000000000000000e+01,3.000000119209289551e-01
-9.137999877929687500e+02,3.487000122070312500e+02,-8.100000000000000000e+01,5.000000000000000000e-01
-9.142999877929687500e+02,3.447000122070312500e+02,-7.700000000000000000e+01,1.299999952316284180e+00
-9.167999877929687500e+02,3.411000061035156250e+02,-7.269999694824218750e+01,3.000000119209289551e-01
-9.207999877929687500e+02,3.377000122070312500e+02,-6.919999694824218750e+01,3.000000119209289551e-01
-9.272999877929687500e+02,3.314000244140625000e+02,-6.219999694824218750e+01,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.862999877929687500e+02,3.731000061035156250e+02,-8.300000000000000000e+01,1.000000000000000000e+00
-7.877999877929687500e+02,3.739000244140625000e+02,-8.240000152587890625e+01,1.000000000000000000e+00
-7.925999755859375000e+02,3.781000061035156250e+02,-8.600000000000000000e+01,2.000000000000000000e+00
-7.982999877929687500e+02,3.847000122070312500e+02,-8.740000152587890625e+01,1.500000000000000000e+00
-8.015999755859375000e+02,3.894000244140625000e+02,-9.100000000000000000e+01,1.000000000000000000e+00
-8.035999755859375000e+02,3.914000244140625000e+02,-9.169999694824218750e+01,1.500000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.035999755859375000e+02,3.914000244140625000e+02,-9.169999694824218750e+01,1.500000000000000000e+00
-8.055999755859375000e+02,3.924000244140625000e+02,-9.340000152587890625e+01,5.000000000000000000e-01
-8.080000000000000000e+02,3.941000061035156250e+02,-9.440000152587890625e+01,5.000000000000000000e-01
-8.145999755859375000e+02,3.967000122070312500e+02,-9.700000000000000000e+01,5.000000000000000000e-01
-8.212999877929687500e+02,3.977000122070312500e+02,-9.800000000000000000e+01,5.000000000000000000e-01
-8.255999755859375000e+02,3.981000061035156250e+02,-9.840000152587890625e+01,3.000000119209289551e-01
-8.312999877929687500e+02,3.997000122070312500e+02,-1.004000015258789062e+02,5.000000000000000000e-01
-8.390000000000000000e+02,3.997000122070312500e+02,-1.014000015258789062e+02,5.000000000000000000e-01
-8.432999877929687500e+02,4.009000244140625000e+02,-1.034000015258789062e+02,3.000000119209289551e-01
-8.497999877929687500e+02,4.029000244140625000e+02,-1.034000015258789062e+02,3.000000119209289551e-01
-8.545999755859375000e+02,4.051000061035156250e+02,-1.076999969482421875e+02,5.000000000000000000e-01
-8.590000000000000000e+02,4.067000122070312500e+02,-1.090000000000000000e+02,3.000000119209289551e-01
-8.612999877929687500e+02,4.049000244140625000e+02,-1.110000000000000000e+02,3.000000119209289551e-01
-8.637999877929687500e+02,4.051000061035156250e+02,-1.123999938964843750e+02,3.000000119209289551e-01
-8.667999877929687500e+02,4.059000244140625000e+02,-1.141999969482421875e+02,3.000000119209289551e-01
-8.690000000000000000e+02,4.051000061035156250e+02,-1.156999969482421875e+02,3.000000119209289551e-01
-8.712999877929687500e+02,4.051000061035156250e+02,-1.171999969482421875e+02,5.000000000000000000e-01
-8.747999877929687500e+02,4.044000244140625000e+02,-1.186999969482421875e+02,3.000000119209289551e-01
-8.767999877929687500e+02,4.037000122070312500e+02,-1.201999969482421875e+02,3.000000119209289551e-01
-8.795999755859375000e+02,4.027000122070312500e+02,-1.220000000000000000e+02,3.000000119209289551e-01
-8.820000000000000000e+02,4.011000061035156250e+02,-1.223999938964843750e+02,5.000000000000000000e-01
-8.840000000000000000e+02,3.984000244140625000e+02,-1.250000000000000000e+02,3.000000119209289551e-01
-8.872999877929687500e+02,3.961000061035156250e+02,-1.266999969482421875e+02,5.000000000000000000e-01
-8.900000000000000000e+02,3.951000061035156250e+02,-1.303999938964843750e+02,5.000000000000000000e-01
-8.955999755859375000e+02,3.937000122070312500e+02,-1.313999938964843750e+02,3.000000119209289551e-01
-8.990000000000000000e+02,3.914000244140625000e+02,-1.331999969482421875e+02,3.000000119209289551e-01
-9.017999877929687500e+02,3.904000244140625000e+02,-1.343999938964843750e+02,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.035999755859375000e+02,3.914000244140625000e+02,-9.169999694824218750e+01,1.500000000000000000e+00
-8.032999877929687500e+02,3.914000244140625000e+02,-9.269999694824218750e+01,1.000000000000000000e+00
-8.057999877929687500e+02,3.954000244140625000e+02,-9.540000152587890625e+01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.057999877929687500e+02,3.954000244140625000e+02,-9.540000152587890625e+01,1.000000000000000000e+00
-8.070000000000000000e+02,3.971000061035156250e+02,-9.569999694824218750e+01,5.000000000000000000e-01
-8.112999877929687500e+02,4.004000244140625000e+02,-1.000000000000000000e+02,5.000000000000000000e-01
-8.127999877929687500e+02,4.024000244140625000e+02,-1.020000000000000000e+02,3.000000119209289551e-01
-8.147999877929687500e+02,4.044000244140625000e+02,-1.036999969482421875e+02,5.000000000000000000e-01
-8.182999877929687500e+02,4.071000061035156250e+02,-1.060000000000000000e+02,5.000000000000000000e-01
-8.220000000000000000e+02,4.099000244140625000e+02,-1.076999969482421875e+02,3.000000119209289551e-01
-8.225999755859375000e+02,4.107000122070312500e+02,-1.096999969482421875e+02,3.000000119209289551e-01
-8.242999877929687500e+02,4.124000244140625000e+02,-1.103999938964843750e+02,3.000000119209289551e-01
-8.267999877929687500e+02,4.154000244140625000e+02,-1.126999969482421875e+02,3.000000119209289551e-01
-8.310000000000000000e+02,4.187000122070312500e+02,-1.150000000000000000e+02,5.000000000000000000e-01
-8.342999877929687500e+02,4.201000061035156250e+02,-1.151999969482421875e+02,5.000000000000000000e-01
-8.402999877929687500e+02,4.229000244140625000e+02,-1.170000000000000000e+02,5.000000000000000000e-01
-8.450000000000000000e+02,4.249000244140625000e+02,-1.176999969482421875e+02,3.000000119209289551e-01
-8.510000000000000000e+02,4.269000244140625000e+02,-1.176999969482421875e+02,3.000000119209289551e-01
-8.550000000000000000e+02,4.304000244140625000e+02,-1.173999938964843750e+02,3.000000119209289551e-01
-8.580000000000000000e+02,4.314000244140625000e+02,-1.181999969482421875e+02,3.000000119209289551e-01
-8.640000000000000000e+02,4.309000244140625000e+02,-1.196999969482421875e+02,5.000000000000000000e-01
-8.685999755859375000e+02,4.274000244140625000e+02,-1.193999938964843750e+02,3.000000119209289551e-01
-8.715999755859375000e+02,4.239000244140625000e+02,-1.176999969482421875e+02,5.000000000000000000e-01
-8.745999755859375000e+02,4.197000122070312500e+02,-1.170000000000000000e+02,3.000000119209289551e-01
-8.782999877929687500e+02,4.151000061035156250e+02,-1.163999938964843750e+02,3.000000119209289551e-01
-8.822999877929687500e+02,4.114000244140625000e+02,-1.170000000000000000e+02,3.000000119209289551e-01
-8.865999755859375000e+02,4.059000244140625000e+02,-1.163999938964843750e+02,3.000000119209289551e-01
-8.897999877929687500e+02,4.017000122070312500e+02,-1.163999938964843750e+02,3.000000119209289551e-01
-8.937999877929687500e+02,3.977000122070312500e+02,-1.163999938964843750e+02,3.000000119209289551e-01
-8.965999755859375000e+02,3.944000244140625000e+02,-1.183999938964843750e+02,5.000000000000000000e-01
-9.015999755859375000e+02,3.934000244140625000e+02,-1.210000000000000000e+02,3.000000119209289551e-01
-9.070000000000000000e+02,3.914000244140625000e+02,-1.270000000000000000e+02,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.057999877929687500e+02,3.954000244140625000e+02,-9.540000152587890625e+01,1.000000000000000000e+00
